下壁,1,下壁,壁 下
内壁,2,内壁,壁 内
内壁,2,内侧壁,内侧 壁
游离壁,1,游离壁,离 游 壁
内膜,1,内膜,内膜
根部,2,根部,部 根
根部,2,根,根
神经根,1,神经根,神经根
神经纤维,1,神经纤维,纤维 神经
神经节,1,神经节,神经节
神经核,1,神经核,神经 核
瓣膜上,2,瓣膜上,瓣膜 上
瓣膜上,2,瓣上,瓣 上
瓣膜下,2,瓣膜下,膜下 瓣
瓣膜下,2,瓣下,瓣 下
瓣膜周,3,瓣膜周,瓣膜 周
瓣膜周,3,瓣膜旁,瓣膜 旁
瓣膜周,3,瓣周,瓣 周
瓣膜环,2,瓣膜环,瓣膜 环
瓣膜环,2,瓣环,瓣 环
瓣膜小叶,3,瓣膜小叶,瓣膜 小叶
瓣膜小叶,3,瓣膜叶,瓣膜 叶
瓣膜小叶,3,瓣叶,瓣 叶
前叶(瓣膜),3,前叶瓣膜,瓣膜 叶 前
前叶(瓣膜),3,前叶,叶 前
前叶(瓣膜),3,前小叶,小叶 前
后叶(瓣膜),3,后叶瓣膜,瓣膜 后 叶
后叶(瓣膜),3,后叶,后 叶
后叶(瓣膜),3,后小叶,小叶 后
隔叶,3,隔叶,隔 叶
隔叶,3,间隔小叶,间隔 小叶
隔叶,3,隔小叶,小叶 隔
基底部,6,基底部,基底 部
基底部,6,基底,基底
基底部,6,蒂,蒂
基底部,6,底部,部 底
基底部,6,底,底
基底部,6,基部,部 基
流出道,1,流出道,流出道
流入道,1,流入道,道 流 入
入口,1,入口,口 入
出口,1,出口,口 出
乳头肌,3,乳头肌,乳头肌
乳头肌,3,乳突肌,乳突 肌
乳头肌,3,乳突状肌,乳突 肌 状
纤维组织,2,纤维组织,组织 纤维
纤维组织,2,纤维,纤维
横断面,3,横断面,面 横 断
横断面,3,横切面,面 横 切
横断面,3,切面,面 切
腱索,1,腱索,腱 索
膜,2,膜,膜
膜,2,包膜,膜 包
粘膜,1,粘膜,粘膜
浆膜,1,浆膜,膜 浆
浆膜下层,2,浆膜下层,膜下 浆 层
浆膜下层,2,浆膜下,膜下 浆
调节束,4,调节束,调 节 束
调节束,4,节制带,节 带 制
调节束,4,节制索,节 索 制
调节束,4,调节索,调 节 索
梗死区,2,梗死区,死 梗 区
梗死区,2,梗塞区,梗 塞 区
脓腔,1,脓腔,腔 脓
升部,5,升部,部 升
升部,5,升支,支 升
升部,5,升段,段 升
升部,5,上行支,行 支 上
升部,5,上行,行 上
降部,5,降部,降 部
降部,5,降支,降 支
降部,5,降段,降 段
降部,5,下行支,行 支 下
降部,5,下行,行 下
附着点,2,附着点,附 着 点
附着点,2,起止点,起 点 止
左前降支,1,左前降支,降 支 左 前
对角支,1,对角支,角 支 对
右前降支,1,右前降支,降 支 右 前
前降支,1,前降支,降 支 前
Vieussens环,1,环,vieussens 环
回旋支,1,回旋支,旋 支 回
后降支,1,后降支,降 支 后
钝缘支,1,钝缘支,钝 缘 支
后支,1,后支,支 后
前支,1,前支,支 前
边缘支,1,边缘支,边 缘 支
开口,1,开口,开 口
深支,1,深支,深 支
瘘口,1,瘘口,瘘 口
近端,9,近端,近端
近端,9,近侧,近 侧
近端,9,近部,部 近
近端,9,近段,近 段
近端,9,近心,近 心
近端,9,近心段,近 段 心
近端,9,近心端,近 端 心
近端,9,近心侧,近 心 侧
近端,9,近节,近 节
远端,9,远端,远端
远端,9,远侧,远侧
远端,9,远部,部 远
远端,9,远段,远 段
远端,9,远心,远 心
远端,9,远心段,远 段 心
远端,9,远心端,远 端 心
远端,9,远心侧,远 心 侧
远端,9,远节,远 节
最宽处,1,最宽处,最 宽 处
最狭窄处,4,最狭窄处,狭窄 最 处
最狭窄处,4,狭窄处,狭窄 处
最狭窄处,4,狭窄段,狭窄 段
最狭窄处,4,最窄处,窄 最 处
峡部,2,峡部,部 峡
峡部,2,峡,峡
中膜,1,中膜,膜 中
外膜,1,外膜,膜 外
颅外段,2,颅外段,颅 段 外
颅外段,2,颅外,颅 外
椎间段,2,椎间段,椎间 段
椎间段,2,椎间,椎间
心肌,1,心肌,心肌
管腔,2,管腔,腔 管
管腔,2,腔,腔
嵴部,2,嵴部,部 嵴
嵴部,2,嵴,嵴
顶部,2,顶部,顶 部
顶部,2,顶端,顶 端
交叉韧带,3,交叉韧带,韧带 叉 交
交叉韧带,3,十字交叉韧带,韧带 字 叉 十 交
交叉韧带,3,十字交叉,字 叉 十 交
收缩期,1,收缩期,收缩 期
舒张期,1,舒张期,舒 期 张
收缩期,1,收缩期,收缩 期
舒张期,1,舒张期,舒 期 张
前移,1,前移,移 前
丘脑,1,丘脑,丘脑
肺,3,肺,肺
肺,3,两肺,肺 两
肺,3,双肺,肺 双
肺门,3,肺门,门 肺
肺门,3,两肺门,门 肺 两
肺门,3,双肺门,门 肺 双
中耳,1,中耳,耳 中
气管,1,气管,气管
乳突气房,3,乳突气房,乳突 气 房
乳突气房,3,乳突小房,乳突 房 小
乳突气房,3,乳突蜂巣,乳突 蜂 巣
会厌,1,会厌,会厌
侧脑室,1,侧脑室,脑室 侧
副鼻窦部分,1,副鼻窦部分,鼻窦 部分 副
手,3,手,手
手,3,双手,手 双
手,3,两手,手 两
肺野,3,肺野,野 肺
肺野,3,两肺野,野 肺 两
肺野,3,双肺野,野 肺 双
右肺上叶段,1,右肺上叶段,右肺 段 叶 上
腹部中央区域,3,腹部中央区域,腹部 区域 中央
腹部中央区域,3,腹中区,腹 区 中
腹部中央区域,3,中腹,腹 中
右侧主支气管,2,右侧主支气管,支气管 右侧 主
右侧主支气管,2,右主支气管,支气管 右 主
右侧乳突,2,右侧乳突,右侧 乳突
右侧乳突,2,右乳突,乳突 右
第三后肋,2,第三后肋,第三 肋 后
第三后肋,2,第后肋,3 肋 第 后
右侧耳廓,2,右侧耳廓,右侧 耳 廓
右侧耳廓,2,右耳廓,耳 廓 右
右侧颞骨,2,右侧颞骨,右侧 骨 颞
右侧颞骨,2,右颞骨,骨 颞 右
右侧髂骨,2,右侧髂骨,右侧 髂 骨
右侧髂骨,2,右髂骨,髂 骨 右
右肺,2,右肺,右肺
右肺,2,右侧肺,右侧 肺
右肺门,2,右肺门,右肺 门
右肺门,2,右侧肺门,右侧 门 肺
右髋关节区域,3,右髋关节区域,髋关节 区域 右
右髋关节区域,3,右髋关节区,髋关节 右 区
右髋关节区域,3,右髋区,髋 右 区
垂体,1,垂体,垂体
基底节,1,基底节,基底 节
大脑中央动脉,2,大脑中央动脉,大脑 动脉 中央
大脑中央动脉,2,大脑中动脉,大脑 动脉 中
大脑半球,1,大脑半球,大脑 球 半
子宫颈,2,子宫颈,子宫颈
子宫颈,2,宫颈,宫颈
小脑,1,小脑,小脑
小脑幕,1,小脑幕,小脑 幕
左侧主支气管,2,左侧主支气管,支气管 左侧 主
左侧主支气管,2,左主支气管,支气管 左 主
小脑半球,1,小脑半球,小脑 球 半
左手,1,左手,手 左
左拇指,1,左拇指,拇指 左
肋膈角,1,肋膈角,角 膈 肋
股骨外上髁,1,股骨外上髁,股骨 髁 外 上
左肺,2,左肺,左肺
左肺,2,左侧肺,左侧 肺
左侧肾上腺,2,左侧肾上腺,肾上腺 左侧
左侧肾上腺,2,左肾上腺,肾上腺 左
左侧膝关节,3,左侧膝关节,膝关节 左侧
左侧膝关节,3,左膝关节,膝关节 左
左侧膝关节,3,左膝,膝 左
左髌骨,2,左髌骨,髌骨 左
左髌骨,2,左侧髌骨,髌骨 左侧
枕叶,1,枕叶,枕 叶
枕骨,1,枕骨,骨 枕
气管区域,2,气管区域,气管 区域
气管区域,2,气管区,气管 区
眼眶,2,眼眶,眼 眶
眼眶,2,眶,眶
第二肋间隙,2,第二肋间隙,间隙 第二 肋
第二肋间隙,2,第肋间隙,2 间隙 肋 第
第三脑室,2,第三脑室,脑室 第三
第三脑室,2,第脑室,3 脑室 第
第四脑室,2,第四脑室,脑室 第四
第四脑室,2,第脑室,4 脑室 第
筛窦,1,筛窦,筛 窦
肋骨,1,肋骨,肋骨
股骨骨结构,1,股骨骨结构,股骨 结构 骨
胆囊,2,胆囊,胆囊
胆囊,2,胆,胆
胆囊管,1,胆囊管,胆囊 管
胰腺,3,胰腺,胰腺
胰腺,3,胰,胰
胰腺,3,胰脏,脏 胰
第6胸椎椎体,4,第胸椎椎体,6 胸椎 椎体 第
第6胸椎椎体,4,胸椎体,6 胸椎 体
第6胸椎椎体,4,椎体,t6 椎体
第6胸椎椎体,4,第胸椎体,6 胸椎 第 体
胸壁,1,胸壁,胸壁
胸部骨骼,1,胸部骨骼,骨骼 胸部
胸膜,1,胸膜,胸膜
胼胝体,1,胼胝体,胼 胝 体
脉络丛,1,脉络丛,脉络 丛
脑中线,2,脑中线,脑 线 中
脑中线,2,脑中央线,中央 脑 线
脑组织,2,脑组织,组织 脑
脑组织,2,脑实质,质 脑 实
脑室,1,脑室,脑室
脑室系统,1,脑室系统,脑室 系统
脑干,1,脑干,脑 干
脑池,1,脑池,脑 池
脑沟结构,1,脑沟结构,结构 脑 沟
脾脏,2,脾脏,脾 脏
脾脏,2,脾,脾
腭,2,腭,腭
腭,2,颚,颚
腰(表面区域),2,腰表面区域,表面 区域 腰
腰(表面区域),2,腰,腰
第二腰椎椎体,5,第二腰椎椎体,腰椎 第二 椎体
第二腰椎椎体,5,第腰椎椎体,2 腰椎 椎体 第
第二腰椎椎体,5,腰椎体,2 腰椎 体
第二腰椎椎体,5,椎体,l2 椎体
第二腰椎椎体,5,第腰椎体,2 腰椎 第 体
第五腰椎椎体,5,第五腰椎椎体,腰椎 第五 椎体
第五腰椎椎体,5,第腰椎椎体,5 腰椎 椎体 第
第五腰椎椎体,5,腰椎体,5 腰椎 体
第五腰椎椎体,5,椎体,l5 椎体
第五腰椎椎体,5,第腰椎体,5 腰椎 第 体
腰椎,1,腰椎,腰椎
脏面,1,脏面,面 脏
膈面,1,膈面,面 膈
舌根,1,舌根,舌 根
视交叉,1,视交叉,视 叉 交
顶区,1,顶区,顶 区
顶骨,1,顶骨,骨 顶
颅脑,2,颅脑,颅 脑
颅脑,2,大脑,大脑
颈椎,1,颈椎,颈椎
颌下区,3,颌下区,颌 区 下
颌下区,3,下颌下三角,下颌 三角 下
颌下区,3,颌下三角,三角 颌 下
额区,1,额区,额 区
额叶,1,额叶,额 叶
颞叶,1,颞叶,颞 叶
食管,2,食管,食管
食管,2,食道,食 道
鼻咽,1,鼻咽,鼻咽
压迫性,1,压迫性,迫 性 压
间质性,1,间质性,间质 性
低信号,1,低信号,号 信 低
片状,4,片状,状 片
片状,4,小片,片 小
片状,4,大片,片 大
片状,4,团片状,状 片 团
单发,2,单发,发 单
单发,2,单个,单 个
多发,3,多发,多 发
多发,3,多个,多 个
多发,3,数个,数 个
完整,1,完整,整 完
少量,2,少量,量 少
少量,2,少许,许 少
居中,1,居中,居 中
强化,1,强化,强 化
条索状,2,条索状,索 状 条
条索状,2,条索,索 条
模糊,3,模糊,糊 模
模糊,3,不清,清 不
模糊,3,欠清,清 欠
等信号,1,等信号,等 号 信
细小,1,细小,细 小
缺失,2,缺失,缺失
缺失,2,缺如,缺如
自然,1,自然,自 然
T1高信号,2,高信号,t1 高 号 信
T1高信号,2,长,t1 长
T2高信号,2,高信号,t2 高 号 信
T2高信号,2,长,t2 长
高信号,1,高信号,高 号 信
尖部,3,尖部,部 尖
尖部,3,尖段,段 尖
尖部,3,尖,尖
前部,2,前部,部 前
前部,2,前段,段 前
后部,3,后部,部 后
后部,3,后段,段 后
后部,3,背段,背 段
上端,3,上端,端 上
上端,3,上段,段 上
上端,3,上部,部 上
下端,3,下端,端 下
下端,3,下段,段 下
下端,3,下部,部 下
中部,2,中部,部 中
中部,2,中段,段 中
内部·,2,内部,部 内
内部·,2,内段,段 内
外侧部,3,外侧部,外侧 部
外侧部,3,外侧段,外侧 段
外侧部,3,侧部,部 侧
表面,1,表面,表面
上表面,2,上表面,表面 上
上表面,2,上面,面 上
下表面,2,下表面,表面 下
下表面,2,下面,面 下
前表面,2,前表面,表面 前
前表面,2,前面,面 前
后表面,2,后表面,表面 后
后表面,2,后面,面 后
内侧面,2,内侧面,内侧 面
内侧面,2,内面,面 内
外侧面,2,外侧面,外侧 面
外侧面,2,侧面,面 侧
背面,2,背面,面 背
背面,2,背侧面,背侧 面
基底面,3,基底面,基底 面
基底面,3,基面,面 基
基底面,3,底面,面 底
外面,1,外面,面 外
边缘,2,边缘,边 缘
边缘,2,缘,缘
上缘,2,上缘,缘 上
上缘,2,上边,边 上
下缘,2,下缘,缘 下
下缘,2,下边,边 下
前缘,2,前缘,缘 前
前缘,2,前边,边 前
后缘,2,后缘,缘 后
后缘,2,后边,边 后
内侧缘,2,内侧缘,内侧 缘
内侧缘,2,内缘,缘 内
外侧缘,3,外侧缘,外侧 缘
外侧缘,3,侧缘,缘 侧
外侧缘,3,外缘,缘 外
游离缘,1,游离缘,缘 离 游
左侧缘,2,左侧缘,左侧 缘
左侧缘,2,左缘,缘 左
右侧缘,2,右侧缘,右侧 缘
右侧缘,2,右缘,缘 右
向上,1,向上,向 上
向下,1,向下,向 下
向左,1,向左,左 向
向右,1,向右,向 右
向前,2,向前,向 前
向前,2,前向,向 前
向后,2,向后,向 后
向后,2,后向,向 后
双侧,4,双侧,双侧
双侧,4,两侧,侧 两
双侧,4,两,两
双侧,4,双,双
左侧,3,左侧,左侧
左侧,3,左方,方 左
左侧,3,左,左
右侧,3,右侧,右侧
右侧,3,右方,方 右
右侧,3,右,右
中央,2,中央,中央
中央,2,中心,中心
外口,1,外口,外 口
内口,1,内口,口 内
前上方,4,前上方,方 前 上
前上方,4,前上部,部 前 上
前上方,4,前上段,段 前 上
前上方,4,前上,前 上
前下方,4,前下方,方 前 下
前下方,4,前下部,部 前 下
前下方,4,前下段,段 前 下
前下方,4,前下,前 下
前正中,4,前正中,正中 前
前正中,4,前中部,部 前 中
前正中,4,前中段,段 前 中
前正中,4,前中,前 中
后上方,4,后上方,方 后 上
后上方,4,后上部,部 后 上
后上方,4,后上段,段 后 上
后上方,4,后上,后 上
后下方,4,后下方,方 后 下
后下方,4,后下部,部 后 下
后下方,4,后下段,段 后 下
后下方,4,后下,后 下
后正中,4,后正中,正中 后
后正中,4,后中部,部 后 中
后正中,4,后中段,段 后 中
后正中,4,后中,后 中
左上方,4,左上方,方 左 上
左上方,4,左上部,部 左 上
左上方,4,左上段,段 左 上
左上方,4,左上,左 上
左下方,4,左下方,方 左 下
左下方,4,左下部,部 左 下
左下方,4,左下段,段 左 下
左下方,4,左下,左 下
左前方,4,左前方,方 左 前
左前方,4,左前部,部 左 前
左前方,4,左前段,段 左 前
左前方,4,左前,左 前
左后方,4,左后方,方 左 后
左后方,4,左后部,部 左 后
左后方,4,左后段,段 左 后
左后方,4,左后,左 后
右上方,4,右上方,方 右 上
右上方,4,右上部,部 右 上
右上方,4,右上段,段 右 上
右上方,4,右上,右 上
右下方,4,右下方,方 右 下
右下方,4,右下部,部 右 下
右下方,4,右下段,段 右 下
右下方,4,右下,右 下
右前方,4,右前方,方 右 前
右前方,4,右前部,部 右 前
右前方,4,右前段,段 右 前
右前方,4,右前,右 前
右后方,4,右后方,方 后 右
右后方,4,右后部,部 后 右
右后方,4,右后段,段 后 右
右后方,4,右后,后 右
周围部,4,周围部,周围 部
周围部,4,周围,周围
周围部,4,周边,边 周
周围部,4,周,周
局部,1,局部,局部
相邻部,9,相邻部,部 邻 相
相邻部,9,相邻侧,邻 相 侧
相邻部,9,相邻,邻 相
相邻部,9,邻近部,部 邻 近
相邻部,9,领近侧,领 近 侧
相邻部,9,领近,领 近
相邻部,9,邻接部,部 邻 接
相邻部,9,邻接侧,邻 接 侧
相邻部,9,邻接,邻 接
CT值,1,值,ct 值
弥散加权成像,3,弥散加权成像,权 散 成 弥 加 像
弥散加权成像,3,弥散成像,散 成 弥 像
弥散加权成像,3,扩散加权成像,权 散 扩 成 加 像
T1加权成像,1,加权成像,t1 权 成 加 像
T2加权成像,1,加权成像,t2 权 成 加 像
T2自由水抑制,1,自由水抑制,t2 抑制 自 由 水
密度,1,密度,度 密
最大径,2,最大径,最 径 大
最大径,2,最大直径,直 最 径 大
生理曲度,3,生理曲度,生 理 曲 度
生理曲度,3,生理弧度,生 理 弧 度
生理曲度,3,生理弯曲,弯曲 生 理
纹理,1,纹理,纹 理
走行,2,走行,走 行
走行,2,走向,走 向
加深,2,加深,深 加
加深,2,变深,深 变
闭合性创伤性半脱位,2,闭合性创伤性半脱位,闭合性 半脱位 创伤性
闭合性创伤性半脱位,2,半脱位,半脱位
压缩,2,压缩,缩 压
压缩,2,受压,受 压
变性,2,变性,变性
变性,2,退化,退 化
增粗,2,增粗,粗 增
增粗,2,变粗,粗 变
结石,1,结石,结石
结节,1,结节,结节
腺瘤,1,腺瘤,腺瘤
血管瘤(良性),2,血管瘤良性,血管 良性 瘤
血管瘤(良性),2,血管瘤,血管 瘤
内生骨疣,4,内生骨疣,骨 疣 生 内
内生骨疣,4,骨疣,骨 疣
内生骨疣,4,骨岛,骨 岛
内生骨疣,4,骨斑,骨 斑
异物,3,异物,异物
异物,3,外来物,物 来 外
异物,3,身外物,身 物 外
扭曲,4,扭曲,曲 扭
扭曲,4,曲折,曲 折
扭曲,4,弯曲,弯曲
扭曲,4,迂曲,迂 曲
梗塞,2,梗塞,梗 塞
梗塞,2,梗塞灶,灶 梗 塞
气肿,1,气肿,肿 气
炎性假瘤,1,炎性假瘤,瘤 炎 性 假
积气,2,积气,积 气
积气,2,氧肿,肿 氧
突出,1,突出,突 出
纤维化,7,纤维化,纤维化
纤维化,7,纤维症,纤维 症
纤维化,7,纤维灶,纤维 灶
纤维化,7,纤维增殖,纤维 殖 增
纤维化,7,纤维增生,纤维 增生
纤维化,7,纤维变性,纤维 变性
纤维化,7,纤维样变,纤维 样 变
宫颈纳氏囊肿,4,宫颈纳氏囊肿,宫颈 囊肿 纳 氏
宫颈纳氏囊肿,4,宫颈腺体囊肿,宫颈 囊肿 腺 体
宫颈纳氏囊肿,4,纳氏囊肿,囊肿 纳 氏
宫颈纳氏囊肿,4,纳氏腺囊肿,囊肿 腺 纳 氏
缺血灶,2,缺血灶,血 缺 灶
缺血灶,2,缺血性病变,血性 病变 缺
肿胀,3,肿胀,胀 肿
肿胀,3,肿大,肿 大
肿胀,3,红肿,肿 红
脑出血,1,脑出血,出血 脑
腔隙梗塞,5,腔隙梗塞,隙 腔 梗 塞
腔隙梗塞,5,腔隙性梗塞,隙 腔 梗 性 塞
腔隙梗塞,5,腔隙性卒中,隙 腔 性 卒 中
腔隙梗塞,5,腔隙卒中,隙 腔 卒 中
腔隙梗塞,5,腔梗,腔 梗
软化,2,软化,软 化
软化,2,软化灶,软 灶 化
钙化斑,2,钙化斑,钙 斑 化
钙化斑,2,钙化斑块,钙 斑 块 化
闭塞,1,闭塞,闭塞
骨折,1,骨折,骨折
Ⅰ期,3,Ⅰ期,期 Ⅰ
Ⅰ期,3,一期,期 一
Ⅰ期,3,期,1 期
彩色多普勒血流显像,1,彩色多普勒血流显像,血 色 流 普 显 彩 多 勒 像
信号,1,信号,号 信
呼吸伪影,1,呼吸伪影,呼吸 影 伪
浸润,1,浸润,润 浸
阴影,3,阴影,阴 影
阴影,3,灶影,灶 影
阴影,3,影,影
异常,1,异常,异常
异常信号,1,异常信号,异常 号 信
心影,1,心影,心 影
波浪膈,1,波浪膈,膈 浪 波
淋巴结影,1,淋巴结影,淋巴结 影
结节影,1,结节影,结节 影
脑白质疏松,1,脑白质疏松,白质 脑 疏 松
软组织影,2,软组织影,软组织 影
软组织影,2,软组织块影,软组织 影 块
实质,1,实质,质 实
上叶,1,上叶,叶 上
下叶,1,下叶,叶 下
右叶,1,右叶,叶 右
左叶,1,左叶,左 叶
中叶,1,中叶,叶 中
右中叶,1,右中叶,叶 右 中
左上叶,1,左上叶,左 叶 上
左下叶,1,左下叶,左 叶 下
右上叶,1,右上叶,叶 右 上
右下叶,1,右下叶,叶 右 下
尾叶,2,尾叶,尾 叶
尾叶,2,尾状叶,状 尾 叶
方叶,1,方叶,方 叶
乳突,1,乳突,乳突
关节,1,关节,关节
关节腔,1,关节腔,关节 腔
关节面,2,关节面,关节面
关节面,2,关节小面,关节 面 小
关节囊,1,关节囊,关节囊
内侧支,1,内侧支,内侧 支
前角,1,前角,角 前
淋巴结,1,淋巴结,淋巴结
皮下组织,2,皮下组织,皮下组织
皮下组织,2,皮下,皮下
皮层,2,皮层,皮 层
皮层,2,皮层,皮 层
回,1,回,回
沟,1,沟,沟
裂缝,4,裂缝,裂 缝
裂缝,4,间隙,间隙
裂缝,4,裂隙,隙 裂
裂缝,4,裂,裂
腹壁,1,腹壁,腹壁
骨质,1,骨质,骨 质
骨髓,1,骨髓,骨髓
变直,1,变直,直 变
变高,1,变高,高 变
瓣膜,1,瓣膜,瓣膜
肌肉骨胳系统,1,肌肉骨胳系统,肌肉 系统 骨 胳
局部肌肉骨骼系统,1,局部肌肉骨骼系统,骨骼 肌肉 系统 局部
结缔组织,1,结缔组织,组织 缔 结
骨和[或]关节,1,骨和或关节,和或 关节 骨
骨骼系统,1,骨骼系统,骨骼 系统
肢体肌肉骨骼系统,1,肢体肌肉骨骼系统,骨骼 肌肉 系统 肢 体
骨骼结构,1,骨骼结构,骨骼 结构
局部骨骼结构,1,局部骨骼结构,骨骼 结构 局部
骨骼类型,1,骨骼类型,骨骼 类型
上肢,3,上肢,上肢
上肢,3,臂,臂
上肢,3,膊,膊
上肢部分,1,上肢部分,部分 上肢
关节系统,1,关节系统,系统 关节
关节,1,关节,关节
骨骼(器官),1,骨骼器官,骨骼 器官
肢体骨骼和[或]关节,1,肢体骨骼和或关节,骨骼 和或 关节 肢 体
头部细分区域,1,头部细分区域,头部 区域 细 分
材料解剖实体,1,材料解剖实体,解 材 料 实 剖 体
骨骼部分,1,骨骼部分,骨骼 部分
局部关节,1,局部关节,局部 关节
下肢肌肉骨骼,1,下肢肌肉骨骼,骨骼 肌肉 下肢
区域神经系统,1,区域神经系统,神经系统 区域
消化道,1,消化道,消化 道
消化道部分,1,消化道部分,部分 消化 道
骨骼肌系统,1,骨骼肌系统,骨骼 系统 肌
骨骼肌和[或]肌腱,1,骨骼肌和或肌腱,骨骼 肌腱 和或 肌
特殊感觉器官系统,1,特殊感觉器官系统,系统 感觉 器官 特 殊
上肢肌肉骨骼,1,上肢肌肉骨骼,骨骼 肌肉 上肢
颜面,3,颜面,颜 面
颜面,3,面部,面部
颜面,3,脸部,部 脸
手腕和[或]手掌,1,手腕和或手掌,和或 腕 掌 手
脑和脊髓,1,脑和脊髓,脊髓 脑 和
皮被系统,1,皮被系统,系统 被 皮
皮被系统部分,1,皮被系统部分,部分 系统 被 皮
体壁,1,体壁,壁 体
上消化道,1,上消化道,消化 道 上
指[趾],1,指趾,趾 指
脚踝和[或]足,1,脚踝和或足,和或 踝 足 脚
神经,1,神经,神经
皮肤和皮下组织,1,皮肤和皮下组织,皮下组织 皮肤和
脊柱肌肉骨骼,1,脊柱肌肉骨骼,骨骼 脊柱 肌肉
骨骼肌和[或]平滑肌,1,骨骼肌和或平滑肌,骨骼 和或 肌 滑 平
长骨,3,长骨,骨 长
长骨,3,长管状骨,状骨 长 管
长骨,3,长管骨,骨 长 管
皮肤和[或]粘膜,1,皮肤和或粘膜,皮肤和 粘膜 或
头颈部肌肉骨骼系统,1,头颈部肌肉骨骼系统,骨骼 颈部 肌肉 系统 头
足,2,足,足
足,2,脚,脚
手部,1,手部,手部
四肢骨骼,2,四肢骨骼,骨骼 肢 四
四肢骨骼,2,上下肢骨骼,骨骼 下肢 上
头颈部神经系统,1,头颈部神经系统,神经系统 颈部 头
脊柱,1,脊柱,脊柱
头部神经,1,头部神经,神经 头部
脑部,1,脑部,部 脑
口和[或]咽,1,口和或咽,和或 口咽
耳鼻喉,1,耳鼻喉,鼻 耳 喉
性器官,1,性器官,器官 性
躯干肌肉骨骼,1,躯干肌肉骨骼,骨骼 躯干 肌肉
肢体关节,1,肢体关节,关节 肢 体
四肢软组织,2,四肢软组织,软组织 肢 四
四肢软组织,2,上下肢软组织,软组织 下肢 上
骨骼肌,1,骨骼肌,骨骼 肌
皮肤及[或]皮肤相关粘膜,1,皮肤及或皮肤相关粘膜,粘膜 相关 皮肤 或 及
局部骨骼肌,1,局部骨骼肌,骨骼 局部 肌
周围神经系统,3,周围神经系统,神经系统 周围
周围神经系统,3,外周神经系统,神经系统 外周
周围神经系统,3,末梢神经系统,神经系统 梢 末
背部，不包括颈部,1,背部不包括颈部,颈部 背部 包括 不
解剖生殖系统,1,解剖生殖系统,系统 生殖 解 剖
生殖结构,1,生殖结构,结构 生殖
中轴骨骼,2,中轴骨骼,骨骼 轴 中
中轴骨骼,2,中轴骨,骨 轴 中
上呼吸消化道,1,上呼吸消化道,消化 呼吸 道 上
不规则骨,1,不规则骨,骨 规 则 不
口部区域,2,口部区域,区域 部 口
口部区域,2,口区,口 区
消化器官部分,1,消化器官部分,部分 消化 器官
口部区域部分,1,口部区域部分,部分 区域 部 口
生殖器官,1,生殖器官,生殖器 官
呼吸道,1,呼吸道,呼吸道
视觉系统,1,视觉系统,系统 觉 视
皮肤和[或]表面上皮,1,皮肤和或表面上皮,皮肤和 表面 上皮 或
皮肤,1,皮肤,皮肤
周围神经,3,周围神经,神经 周围
周围神经,3,外周神经,神经 外周
周围神经,3,末梢神经,神经 梢 末
皮肤部分,1,皮肤部分,部分 皮肤
血液学系统,1,血液学系统,系统 血 液 学
细胞结构,1,细胞结构,结构 细胞
眼部区域,2,眼部区域,区域 部 眼
眼部区域,2,眼区,眼 区
胸部肌肉骨骼系统,1,胸部肌肉骨骼系统,骨骼 胸部 肌肉 系统
韧带,1,韧带,韧带
局部周围神经,6,局部周围神经,神经 局部 周围
局部周围神经,6,局部外周神经,神经 局部 外周
局部周围神经,6,局部末梢神经,神经 局部 梢 末
局部周围神经,6,区域周围神经,神经 周围 区域
局部周围神经,6,区域外周神经,神经 外周 区域
局部周围神经,6,区域末梢神经,神经 区域 梢 末
泌尿生殖道,1,泌尿生殖道,生殖 泌尿 道
骨骼区域,2,骨骼区域,骨骼 区域
骨骼区域,2,骨区,骨 区
手部肌肉骨骼,1,手部肌肉骨骼,骨骼 肌肉 手部
淋巴网状内皮系统,1,淋巴网状内皮系统,系统 淋巴 网 皮 状 内
皮肤区域,2,皮肤区域,皮肤 区域
皮肤区域,2,皮区,皮 区
头部肌肉骨骼,1,头部肌肉骨骼,骨骼 肌肉 头部
足部肌肉骨骼,1,足部肌肉骨骼,骨骼 足部 肌肉
免疫系统,1,免疫系统,系统 免疫
指[趾]肌肉骨骼系统,1,指趾肌肉骨骼系统,骨骼 肌肉 系统 趾 指
口内部分,1,口内部分,部分 口 内
手指,2,手指,手指
手指,2,指,指
头颈部软组织,4,头颈部软组织,软组织 颈部 头
头颈部软组织,4,头颈部软组织,软组织 颈部 头
头颈部软组织,4,头颈区软组织,软组织 颈 头 区
头颈部软组织,4,头颈软组织,软组织 颈 头
躯干软组织,1,躯干软组织,软组织 躯干
颌区,2,颌区,颌 区
颌区,2,颚区,颚 区
脊柱和[或]骨盆骨,1,脊柱和或骨盆骨,骨盆 脊柱 和或 骨
头和[或]颈骨,1,头和或颈骨,和或 骨 颈 头
小骨盆,1,小骨盆,骨盆 小
骨骼韧带,1,骨骼韧带,骨骼 韧带
关节韧带,1,关节韧带,韧带 关节
造血系统,1,造血系统,系统 造 血
胸壁部分,1,胸壁部分,部分 胸壁
肌腱和[或]腱鞘,1,肌腱和或腱鞘,腱鞘 肌腱 和或
脊柱骨骼,2,脊柱骨骼,骨骼 脊柱
脊柱骨骼,2,脊柱骨,脊柱 骨
大脑结构,1,大脑结构,结构 大脑
